Year,Month,Day,Hour,Minute,Temperature,Wind Speed,Pressure,Wind Direction,Relative Humidity,UTC,GHI
2017,8,2,0,30,26.2,4.6,1005,214,93.74,1501614000.0,0
2017,8,2,1,30,26.8,5.1,1005,214,91.75,1501617600.0,93
2017,8,2,2,30,27.5,5.6,1006,218,89.13,1501621200.0,71
2017,8,2,3,30,28.2,5.8,1006,223,85.49,1501624800.0,511
2017,8,2,4,30,28.7,5.9,1006,226,83.51,1501628400.0,241
2017,8,2,5,30,29.1,6.1,1006,228,82.0,1501632000.0,363
2017,8,2,6,30,29.3,6.3,1005,231,80.98,1501635600.0,665
2017,8,2,7,30,29.4,6.5,1005,233,80.5,1501639200.0,670
2017,8,2,8,30,29.2,6.6,1004,233,81.13,1501642800.0,697
2017,8,2,9,30,28.9,6.8,1004,233,82.35,1501646400.0,376
2017,8,2,10,30,28.3,6.8,1004,232,84.93,1501650000.0,351
2017,8,2,11,30,27.7,6.5,1004,230,87.44,1501653600.0,296
2017,8,2,12,30,27.1,5.9,1004,226,90.31,1501657200.0,17
2017,8,2,13,30,26.6,5.5,1005,222,92.83,1501660800.0,10
2017,8,2,14,30,26.3,5.3,1006,220,94.08,1501664400.0,0
2017,8,2,15,30,26.2,5.1,1006,218,94.44,1501668000.0,0
2017,8,2,16,30,26.1,5.0,1006,216,94.97,1501671600.0,0
2017,8,2,17,30,26.0,4.9,1006,216,95.43,1501675200.0,0
2017,8,2,18,30,26.0,4.8,1005,217,95.24,1501678800.0,0
2017,8,2,19,30,25.9,4.6,1004,217,95.69,1501682400.0,0
2017,8,2,20,30,25.9,4.5,1004,218,95.74,1501686000.0,0
2017,8,2,21,30,25.9,4.3,1003,221,95.56,1501689600.0,0
2017,8,2,22,30,25.9,4.1,1003,223,95.48,1501693200.0,0
2017,8,2,23,30,25.8,4.0,1003,225,95.96,1501696800.0,0
2017,8,3,0,30,26.1,4.2,1004,229,94.26,1501700400.0,0
2017,8,3,1,30,26.7,4.8,1004,234,92.46,1501704000.0,84
2017,8,3,2,30,27.4,5.3,1005,238,89.96,1501707600.0,51
2017,8,3,3,30,28.0,5.6,1005,241,87.01,1501711200.0,48
2017,8,3,4,30,28.6,5.8,1005,242,84.23,1501714800.0,388
2017,8,3,5,30,29.1,5.9,1004,241,82.07,1501718400.0,376
2017,8,3,6,30,29.3,6.0,1004,240,81.58,1501722000.0,705
2017,8,3,7,30,29.4,6.2,1003,238,81.36,1501725600.0,490
2017,8,3,8,30,29.3,6.3,1002,235,81.81,1501729200.0,697
2017,8,3,9,30,29.0,6.6,1002,233,82.93,1501732800.0,517
2017,8,3,10,30,28.5,6.7,1002,232,84.85,1501736400.0,386
2017,8,3,11,30,27.8,6.5,1002,230,87.89,1501740000.0,308
2017,8,3,12,30,27.1,6.1,1002,227,91.48,1501743600.0,54
2017,8,3,13,30,26.6,5.8,1002,223,93.94,1501747200.0,10
2017,8,3,14,30,26.4,5.6,1003,222,94.97,1501750800.0,0
2017,8,3,15,30,26.2,5.3,1003,221,95.91,1501754400.0,0
2017,8,3,16,30,26.1,4.9,1003,223,96.12,1501758000.0,0
2017,8,3,17,30,26.0,4.7,1003,226,96.33,1501761600.0,0
2017,8,3,18,30,25.9,4.5,1002,228,96.58,1501765200.0,0
2017,8,3,19,30,25.8,4.2,1001,230,96.94,1501768800.0,0
2017,8,3,20,30,25.8,4.0,1001,234,96.75,1501772400.0,0
2017,8,3,21,30,25.7,4.1,1000,238,97.07,1501776000.0,0
2017,8,3,22,30,25.7,4.0,1000,243,96.94,1501779600.0,0
2017,8,3,23,30,25.7,4.0,1000,244,96.88,1501783200.0,0
2017,8,4,0,30,26.0,4.1,1001,250,95.29,1501786800.0,0
2017,8,4,1,30,26.6,4.4,1002,253,93.56,1501790400.0,45
2017,8,4,2,30,27.2,4.6,1002,255,91.25,1501794000.0,290
2017,8,4,3,30,27.8,4.6,1003,254,87.52,1501797600.0,504
2017,8,4,4,30,28.3,4.5,1003,249,84.49,1501801200.0,518
2017,8,4,5,30,28.6,4.5,1003,243,83.1,1501804800.0,653
2017,8,4,6,30,28.9,4.8,1002,238,81.89,1501808400.0,889
2017,8,4,7,30,29.1,5.1,1001,234,81.18,1501812000.0,692
2017,8,4,8,30,29.1,5.5,1001,232,81.38,1501815600.0,647
2017,8,4,9,30,28.8,5.8,1000,231,82.67,1501819200.0,530
2017,8,4,10,30,28.3,6.0,1000,231,84.9,1501822800.0,396
2017,8,4,11,30,27.7,5.8,1000,230,87.74,1501826400.0,222
2017,8,4,12,30,27.1,5.3,1000,227,91.13,1501830000.0,33
2017,8,4,13,30,26.7,4.9,1000,222,93.49,1501833600.0,9
2017,8,4,14,30,26.5,4.7,1001,218,94.84,1501837200.0,0
2017,8,4,15,30,26.5,4.6,1002,218,95.13,1501840800.0,0
2017,8,4,16,30,26.4,4.4,1002,221,95.83,1501844400.0,0
2017,8,4,17,30,26.3,4.3,1002,225,96.26,1501848000.0,0
2017,8,4,18,30,26.3,4.3,1001,230,95.87,1501851600.0,0
2017,8,4,19,30,26.2,4.4,1001,233,95.95,1501855200.0,0
2017,8,4,20,30,26.1,4.4,1000,235,95.9,1501858800.0,0
2017,8,4,21,30,26.0,4.4,1000,237,96.08,1501862400.0,0
2017,8,4,22,30,26.0,4.2,1000,239,95.76,1501866000.0,0
2017,8,4,23,30,25.9,4.0,1000,240,96.04,1501869600.0,0
2017,8,5,0,30,26.2,3.8,1001,240,94.03,1501873200.0,0
2017,8,5,1,30,26.8,4.0,1002,241,91.97,1501876800.0,81
2017,8,5,2,30,27.4,4.3,1002,245,88.97,1501880400.0,97
2017,8,5,3,30,28.0,4.4,1002,248,85.36,1501884000.0,163
2017,8,5,4,30,28.6,4.6,1002,248,82.25,1501887600.0,473
2017,8,5,5,30,29.0,4.7,1002,246,80.76,1501891200.0,622
2017,8,5,6,30,29.3,4.6,1002,244,79.72,1501894800.0,729
2017,8,5,7,30,29.5,4.6,1001,242,78.81,1501898400.0,672
2017,8,5,8,30,29.5,4.6,1001,240,78.62,1501902000.0,530
2017,8,5,9,30,29.2,4.7,1001,238,79.46,1501905600.0,451
2017,8,5,10,30,28.7,4.8,1001,236,81.43,1501909200.0,293
2017,8,5,11,30,28.0,4.7,1001,232,84.96,1501912800.0,238
2017,8,5,12,30,27.3,4.5,1002,228,89.39,1501916400.0,15
2017,8,5,13,30,26.7,4.4,1002,223,93.07,1501920000.0,2
2017,8,5,14,30,26.5,4.4,1003,220,94.08,1501923600.0,0
2017,8,5,15,30,26.3,4.2,1003,218,95.18,1501927200.0,0
2017,8,5,16,30,26.2,3.9,1003,218,95.63,1501930800.0,0
2017,8,5,17,30,26.1,3.7,1003,219,95.98,1501934400.0,0
2017,8,5,18,30,26.0,3.5,1003,219,96.38,1501938000.0,0
2017,8,5,19,30,25.9,3.3,1002,221,96.57,1501941600.0,0
2017,8,5,20,30,25.8,3.1,1002,224,96.78,1501945200.0,0
2017,8,5,21,30,25.7,3.0,1001,229,96.85,1501948800.0,0
2017,8,5,22,30,25.7,2.9,1002,235,96.5,1501952400.0,0
2017,8,5,23,30,25.6,2.8,1002,238,96.51,1501956000.0,0
2017,8,6,0,30,25.9,2.8,1002,244,94.29,1501959600.0,0
2017,8,6,1,30,26.6,3.1,1003,249,91.82,1501963200.0,7
2017,8,6,2,30,27.4,3.3,1003,254,87.6,1501966800.0,100
2017,8,6,3,30,28.0,3.3,1004,256,84.42,1501970400.0,188
2017,8,6,4,30,28.6,3.3,1004,253,81.62,1501974000.0,115
2017,8,6,5,30,29.0,3.4,1003,248,79.93,1501977600.0,390
2017,8,6,6,30,29.2,3.5,1003,244,79.14,1501981200.0,381
2017,8,6,7,30,29.1,3.6,1002,242,79.57,1501984800.0,581
2017,8,6,8,30,28.7,3.6,1002,243,80.99,1501988400.0,623
2017,8,6,9,30,28.2,3.7,1001,243,83.06,1501992000.0,403
2017,8,6,10,30,27.9,3.8,1001,241,84.62,1501995600.0,469
2017,8,6,11,30,27.5,3.7,1001,236,86.93,1501999200.0,160
2017,8,6,12,30,27.0,3.4,1002,232,90.26,1502002800.0,65
2017,8,6,13,30,26.6,3.1,1002,227,93.18,1502006400.0,3
2017,8,6,14,30,26.3,2.9,1003,221,94.81,1502010000.0,0
2017,8,6,15,30,26.2,2.9,1003,216,95.03,1502013600.0,0
2017,8,6,16,30,26.0,2.9,1003,213,95.67,1502017200.0,0
2017,8,6,17,30,25.9,3.0,1003,213,95.86,1502020800.0,0
2017,8,6,18,30,25.8,3.1,1003,216,96.21,1502024400.0,0
2017,8,6,19,30,25.7,3.0,1003,218,96.51,1502028000.0,0
2017,8,6,20,30,25.6,2.8,1002,220,96.64,1502031600.0,0
2017,8,6,21,30,25.6,2.6,1002,222,96.31,1502035200.0,0
2017,8,6,22,30,25.5,2.5,1002,226,96.7,1502038800.0,0
2017,8,6,23,30,25.4,2.4,1002,228,97.0,1502042400.0,0
2017,8,7,0,30,25.7,2.6,1003,235,95.08,1502046000.0,0
2017,8,7,1,30,26.3,2.9,1003,238,92.92,1502049600.0,9
2017,8,7,2,30,27.0,2.9,1004,241,89.77,1502053200.0,96
2017,8,7,3,30,27.6,2.8,1005,238,86.55,1502056800.0,246
2017,8,7,4,30,28.1,3.0,1005,235,84.15,1502060400.0,275
2017,8,7,5,30,28.6,3.2,1004,233,82.27,1502064000.0,289
2017,8,7,6,30,28.9,3.6,1004,233,81.27,1502067600.0,670
2017,8,7,7,30,29.0,3.8,1003,234,80.92,1502071200.0,709
2017,8,7,8,30,29.0,4.0,1002,237,80.9,1502074800.0,376
2017,8,7,9,30,28.9,4.1,1002,240,81.35,1502078400.0,750
2017,8,7,10,30,28.6,4.0,1002,240,82.6,1502082000.0,515
2017,8,7,11,30,28.2,3.7,1002,236,84.49,1502085600.0,332
2017,8,7,12,30,27.5,3.1,1003,231,88.7,1502089200.0,129
2017,8,7,13,30,26.9,2.8,1004,226,93.16,1502092800.0,8
2017,8,7,14,30,26.7,3.0,1005,222,94.03,1502096400.0,0
2017,8,7,15,30,26.6,3.3,1005,218,94.22,1502100000.0,0
2017,8,7,16,30,26.5,3.6,1005,217,94.76,1502103600.0,0
2017,8,7,17,30,26.5,3.7,1004,219,94.8,1502107200.0,0
2017,8,7,18,30,26.4,3.7,1004,222,95.55,1502110800.0,0
2017,8,7,19,30,26.4,3.6,1003,227,95.7,1502114400.0,0
2017,8,7,20,30,26.3,3.5,1003,233,96.47,1502118000.0,0
2017,8,7,21,30,26.3,3.5,1003,240,96.56,1502121600.0,0
2017,8,7,22,30,26.2,3.4,1003,247,96.92,1502125200.0,0
2017,8,7,23,30,26.1,3.3,1003,250,96.95,1502128800.0,0
2017,8,8,0,30,26.2,2.9,1004,256,95.77,1502132400.0,0
2017,8,8,1,30,26.6,3.2,1005,260,94.26,1502136000.0,6
2017,8,8,2,30,27.1,3.4,1005,262,91.32,1502139600.0,87
2017,8,8,3,30,27.6,3.4,1006,262,88.01,1502143200.0,329
2017,8,8,4,30,28.2,3.3,1005,260,84.53,1502146800.0,315
2017,8,8,5,30,28.5,3.3,1005,256,82.84,1502150400.0,399
2017,8,8,6,30,28.8,3.4,1004,252,81.17,1502154000.0,656
2017,8,8,7,30,28.9,3.5,1004,249,80.74,1502157600.0,727
2017,8,8,8,30,28.9,3.4,1003,246,80.72,1502161200.0,699
2017,8,8,9,30,28.7,3.4,1003,245,81.55,1502164800.0,577
2017,8,8,10,30,28.3,3.3,1003,244,83.3,1502168400.0,505
2017,8,8,11,30,27.7,3.1,1003,243,86.45,1502172000.0,341
2017,8,8,12,30,27.1,2.8,1003,240,90.25,1502175600.0,173
2017,8,8,13,30,26.7,2.7,1004,234,93.4,1502179200.0,9
2017,8,8,14,30,26.4,2.9,1004,228,94.85,1502182800.0,0
2017,8,8,15,30,26.3,3.1,1005,223,95.31,1502186400.0,0
2017,8,8,16,30,26.3,3.4,1005,220,95.28,1502190000.0,0
2017,8,8,17,30,26.2,3.7,1004,219,95.78,1502193600.0,0
2017,8,8,18,30,26.2,4.0,1004,221,95.76,1502197200.0,0
2017,8,8,19,30,26.1,4.1,1003,224,96.11,1502200800.0,0
2017,8,8,20,30,26.1,4.0,1003,227,95.98,1502204400.0,0
2017,8,8,21,30,26.1,3.9,1003,231,95.8,1502208000.0,0
2017,8,8,22,30,26.0,3.9,1003,234,96.07,1502211600.0,0
2017,8,8,23,30,26.0,3.8,1003,236,95.77,1502215200.0,0
2017,8,9,0,30,26.1,3.7,1004,241,95.12,1502218800.0,0
2017,8,9,1,30,26.5,3.7,1005,242,93.54,1502222400.0,59
2017,8,9,2,30,27.0,3.8,1005,241,91.32,1502226000.0,136
2017,8,9,3,30,27.5,4.0,1006,240,88.59,1502229600.0,390
2017,8,9,4,30,28.1,4.2,1006,235,85.56,1502233200.0,454
2017,8,9,5,30,28.6,4.5,1005,233,83.37,1502236800.0,676
2017,8,9,6,30,28.9,4.8,1005,232,82.02,1502240400.0,559
2017,8,9,7,30,29.2,5.0,1004,233,80.68,1502244000.0,415
2017,8,9,8,30,29.2,5.1,1003,234,80.7,1502247600.0,309
2017,8,9,9,30,29.1,5.1,1003,236,81.09,1502251200.0,182
2017,8,9,10,30,28.8,5.0,1003,236,82.33,1502254800.0,71
2017,8,9,11,30,28.3,4.8,1003,235,84.75,1502258400.0,35
2017,8,9,12,30,27.6,4.4,1003,232,89.08,1502262000.0,89
2017,8,9,13,30,27.0,4.1,1004,228,93.09,1502265600.0,6
2017,8,9,14,30,26.8,4.2,1004,226,94.06,1502269200.0,0
2017,8,9,15,30,26.7,4.4,1004,225,94.39,1502272800.0,0
2017,8,9,16,30,26.5,4.6,1005,225,95.26,1502276400.0,0
2017,8,9,17,30,26.4,4.8,1004,225,95.4,1502280000.0,0
2017,8,9,18,30,26.3,5.0,1004,225,95.35,1502283600.0,0
2017,8,9,19,30,26.2,4.9,1003,226,95.16,1502287200.0,0
2017,8,9,20,30,26.1,4.5,1003,227,95.07,1502290800.0,0
2017,8,9,21,30,26.0,4.0,1003,228,95.02,1502294400.0,0
2017,8,9,22,30,25.9,3.9,1003,230,95.12,1502298000.0,0
2017,8,9,23,30,25.9,3.9,1003,231,94.79,1502301600.0,0
2017,8,10,0,30,26.1,4.1,1004,232,93.63,1502305200.0,0
2017,8,10,1,30,26.6,4.5,1004,233,91.99,1502308800.0,7
2017,8,10,2,30,27.3,4.9,1005,235,89.0,1502312400.0,176
2017,8,10,3,30,27.9,5.1,1005,237,85.65,1502316000.0,239
2017,8,10,4,30,28.4,5.2,1005,238,83.3,1502319600.0,513
2017,8,10,5,30,28.8,5.4,1005,239,81.59,1502323200.0,541
2017,8,10,6,30,29.1,5.5,1004,240,80.39,1502326800.0,631
2017,8,10,7,30,29.4,5.7,1003,241,79.16,1502330400.0,727
2017,8,10,8,30,29.4,5.8,1003,241,79.39,1502334000.0,722
2017,8,10,9,30,29.3,5.8,1002,240,79.73,1502337600.0,463
2017,8,10,10,30,28.9,5.8,1002,238,81.38,1502341200.0,394
2017,8,10,11,30,28.3,5.6,1002,235,84.32,1502344800.0,210
2017,8,10,12,30,27.6,5.2,1003,231,88.56,1502348400.0,62
2017,8,10,13,30,27.0,4.9,1004,227,92.17,1502352000.0,7
2017,8,10,14,30,26.8,4.8,1004,224,93.11,1502355600.0,0
2017,8,10,15,30,26.6,4.8,1005,223,94.33,1502359200.0,0
2017,8,10,16,30,26.5,4.7,1005,224,94.77,1502362800.0,0
2017,8,10,17,30,26.4,4.7,1005,227,95.01,1502366400.0,0
2017,8,10,18,30,26.3,4.6,1005,231,95.13,1502370000.0,0
2017,8,10,19,30,26.2,4.5,1004,234,95.18,1502373600.0,0
2017,8,10,20,30,26.1,4.5,1003,238,95.25,1502377200.0,0
2017,8,10,21,30,26.1,4.4,1003,241,94.93,1502380800.0,0
2017,8,10,22,30,26.0,4.2,1003,245,95.24,1502384400.0,0
2017,8,10,23,30,26.0,4.1,1003,246,95.0,1502388000.0,0
2017,8,11,0,30,26.2,4.0,1004,249,93.77,1502391600.0,0
2017,8,11,1,30,26.9,4.3,1005,251,91.27,1502395200.0,27
2017,8,11,2,30,27.6,4.8,1006,253,88.28,1502398800.0,88
2017,8,11,3,30,28.3,5.0,1006,252,84.61,1502402400.0,503
2017,8,11,4,30,28.9,5.1,1006,250,81.83,1502406000.0,454
2017,8,11,5,30,29.4,5.3,1006,247,79.8,1502409600.0,406
2017,8,11,6,30,29.7,5.5,1005,245,78.55,1502413200.0,294
2017,8,11,7,30,29.9,5.8,1004,242,77.59,1502416800.0,732
2017,8,11,8,30,29.8,6.1,1003,242,77.93,1502420400.0,731
2017,8,11,9,30,29.5,6.3,1003,243,79.03,1502424000.0,591
2017,8,11,10,30,29.1,6.3,1003,243,80.54,1502427600.0,424
2017,8,11,11,30,28.4,6.0,1004,242,83.71,1502431200.0,322
2017,8,11,12,30,27.7,5.4,1004,240,87.44,1502434800.0,64
2017,8,11,13,30,27.2,5.1,1005,237,90.08,1502438400.0,3
2017,8,11,14,30,26.9,4.9,1006,235,91.5,1502442000.0,0
2017,8,11,15,30,26.7,4.7,1006,233,92.39,1502445600.0,0
2017,8,11,16,30,26.6,4.5,1006,231,92.65,1502449200.0,0
2017,8,11,17,30,26.4,4.5,1006,231,93.46,1502452800.0,0
2017,8,11,18,30,26.3,4.5,1006,233,93.66,1502456400.0,0
2017,8,11,19,30,26.2,4.4,1005,234,94.05,1502460000.0,0
2017,8,11,20,30,26.2,4.4,1004,237,93.99,1502463600.0,0
2017,8,11,21,30,26.2,4.6,1004,239,93.93,1502467200.0,0
2017,8,11,22,30,26.2,4.7,1004,238,93.85,1502470800.0,0
2017,8,11,23,30,26.2,4.6,1004,237,93.7,1502474400.0,0
2017,8,12,0,30,26.4,4.8,1005,236,92.55,1502478000.0,0
2017,8,12,1,30,27.0,5.3,1005,235,90.5,1502481600.0,31
2017,8,12,2,30,27.7,5.8,1006,237,88.42,1502485200.0,129
2017,8,12,3,30,28.4,6.1,1006,240,84.76,1502488800.0,330
2017,8,12,4,30,29.0,6.3,1006,242,81.79,1502492400.0,511
2017,8,12,5,30,29.5,6.3,1006,243,79.43,1502496000.0,691
2017,8,12,6,30,29.7,6.3,1005,243,78.41,1502499600.0,583
2017,8,12,7,30,29.8,6.3,1004,240,77.86,1502503200.0,719
2017,8,12,8,30,29.7,6.4,1004,238,78.15,1502506800.0,531
2017,8,12,9,30,29.3,6.4,1003,237,79.48,1502510400.0,554
2017,8,12,10,30,28.7,6.3,1003,236,81.75,1502514000.0,322
2017,8,12,11,30,28.1,5.9,1004,233,84.43,1502517600.0,280
2017,8,12,12,30,27.5,5.5,1004,230,87.64,1502521200.0,122
2017,8,12,13,30,27.0,5.1,1005,226,90.2,1502524800.0,4
2017,8,12,14,30,26.7,5.0,1005,224,91.7,1502528400.0,0
2017,8,12,15,30,26.5,5.1,1006,223,92.59,1502532000.0,0
2017,8,12,16,30,26.3,5.3,1006,222,93.14,1502535600.0,0
2017,8,12,17,30,26.2,5.3,1006,221,93.27,1502539200.0,0
2017,8,12,18,30,26.1,5.2,1005,219,93.26,1502542800.0,0
2017,8,12,19,30,26.0,5.1,1005,218,93.63,1502546400.0,0
2017,8,12,20,30,26.0,5.1,1004,218,93.55,1502550000.0,0
2017,8,12,21,30,26.0,5.1,1004,220,93.56,1502553600.0,0
2017,8,12,22,30,25.9,5.1,1004,223,94.07,1502557200.0,0
2017,8,12,23,30,25.9,5.0,1004,224,94.05,1502560800.0,0
2017,8,13,0,30,26.1,5.1,1004,230,92.94,1502564400.0,0
2017,8,13,1,30,26.7,5.4,1005,234,90.79,1502568000.0,81
2017,8,13,2,30,27.4,5.8,1006,237,88.3,1502571600.0,285
2017,8,13,3,30,27.9,6.2,1007,241,85.43,1502575200.0,500
2017,8,13,4,30,28.3,6.4,1007,241,83.02,1502578800.0,224
2017,8,13,5,30,28.6,6.6,1007,240,81.76,1502582400.0,475
2017,8,13,6,30,28.8,7.0,1006,238,81.09,1502586000.0,479
2017,8,13,7,30,29.0,7.3,1006,236,80.34,1502589600.0,187
2017,8,13,8,30,29.0,7.4,1005,236,80.2,1502593200.0,104
2017,8,13,9,30,28.9,7.4,1005,237,80.46,1502596800.0,124
2017,8,13,10,30,28.5,7.0,1005,237,81.98,1502600400.0,85
2017,8,13,11,30,27.9,6.4,1005,235,84.89,1502604000.0,185
2017,8,13,12,30,27.3,5.6,1006,232,88.7,1502607600.0,14
2017,8,13,13,30,26.9,5.1,1006,229,91.18,1502611200.0,2
2017,8,13,14,30,26.6,4.8,1007,227,93.13,1502614800.0,0
2017,8,13,15,30,26.5,4.5,1007,224,93.76,1502618400.0,0
2017,8,13,16,30,26.3,4.4,1008,221,94.73,1502622000.0,0
2017,8,13,17,30,26.2,4.5,1007,221,94.71,1502625600.0,0
2017,8,13,18,30,26.1,4.5,1007,223,94.74,1502629200.0,0
2017,8,13,19,30,26.1,4.7,1006,226,94.19,1502632800.0,0
2017,8,13,20,30,26.0,4.7,1006,229,94.33,1502636400.0,0
2017,8,13,21,30,26.0,4.6,1005,232,93.73,1502640000.0,0
2017,8,13,22,30,25.9,4.3,1006,235,93.8,1502643600.0,0
2017,8,13,23,30,25.8,4.1,1006,236,93.84,1502647200.0,0
2017,8,14,0,30,26.0,3.9,1007,235,92.39,1502650800.0,0
2017,8,14,1,30,26.7,4.3,1007,237,89.98,1502654400.0,7
2017,8,14,2,30,27.4,4.7,1008,241,87.24,1502658000.0,60
2017,8,14,3,30,28.1,5.0,1008,245,83.47,1502661600.0,162
2017,8,14,4,30,28.7,5.2,1008,247,80.65,1502665200.0,310
2017,8,14,5,30,29.1,5.3,1008,248,79.17,1502668800.0,276
2017,8,14,6,30,29.4,5.4,1007,248,77.96,1502672400.0,393
2017,8,14,7,30,29.7,5.5,1007,248,76.75,1502676000.0,521
2017,8,14,8,30,29.7,5.5,1006,246,76.66,1502679600.0,497
2017,8,14,9,30,29.6,5.5,1006,243,76.97,1502683200.0,594
2017,8,14,10,30,29.2,5.4,1006,241,78.53,1502686800.0,404
2017,8,14,11,30,28.6,5.0,1006,237,81.2,1502690400.0,206
2017,8,14,12,30,27.7,4.4,1007,230,86.51,1502694000.0,97
2017,8,14,13,30,27.1,4.0,1007,224,90.55,1502697600.0,2
2017,8,14,14,30,26.8,3.9,1008,220,92.3,1502701200.0,0
2017,8,14,15,30,26.6,3.7,1008,217,93.64,1502704800.0,0
2017,8,14,16,30,26.4,3.6,1008,217,94.94,1502708400.0,0
2017,8,14,17,30,26.3,3.6,1008,223,95.24,1502712000.0,0
2017,8,14,18,30,26.1,3.5,1008,232,95.86,1502715600.0,0
2017,8,14,19,30,26.0,3.3,1007,241,95.66,1502719200.0,0
2017,8,14,20,30,25.8,3.0,1007,250,96.09,1502722800.0,0
2017,8,14,21,30,25.6,2.8,1006,257,96.31,1502726400.0,0
2017,8,14,22,30,25.4,2.6,1007,263,96.77,1502730000.0,0
2017,8,14,23,30,25.3,2.5,1007,266,96.59,1502733600.0,0
2017,8,15,0,30,25.5,2.6,1008,275,94.91,1502737200.0,0
2017,8,15,1,30,26.1,3.1,1009,281,92.91,1502740800.0,7
2017,8,15,2,30,26.8,3.3,1009,284,89.02,1502744400.0,24
2017,8,15,3,30,27.4,3.4,1009,284,85.41,1502748000.0,489
2017,8,15,4,30,28.0,3.4,1009,280,82.09,1502751600.0,462
2017,8,15,5,30,28.6,3.5,1008,274,79.36,1502755200.0,427
2017,8,15,6,30,29.0,3.6,1007,269,77.71,1502758800.0,527
2017,8,15,7,30,29.2,3.7,1007,264,77.14,1502762400.0,571
2017,8,15,8,30,29.3,3.8,1006,260,76.89,1502766000.0,532
2017,8,15,9,30,29.3,3.9,1005,255,77.3,1502769600.0,670
2017,8,15,10,30,28.9,4.0,1005,250,79.44,1502773200.0,565
2017,8,15,11,30,28.4,4.1,1005,243,82.09,1502776800.0,316
2017,8,15,12,30,27.6,4.0,1006,236,86.88,1502780400.0,151
2017,8,15,13,30,27.0,4.0,1006,229,91.13,1502784000.0,2
2017,8,15,14,30,26.8,4.2,1006,225,92.43,1502787600.0,0
2017,8,15,15,30,26.7,4.3,1007,224,93.35,1502791200.0,0
2017,8,15,16,30,26.6,4.4,1007,227,94.07,1502794800.0,0
2017,8,15,17,30,26.5,4.5,1006,234,94.49,1502798400.0,0
2017,8,15,18,30,26.3,4.5,1006,240,95.09,1502802000.0,0
2017,8,15,19,30,26.2,4.4,1006,245,94.67,1502805600.0,0
2017,8,15,20,30,26.0,4.1,1005,251,94.64,1502809200.0,0
2017,8,15,21,30,25.8,3.9,1005,259,94.8,1502812800.0,0
2017,8,15,22,30,25.6,3.8,1005,269,95.12,1502816400.0,0
2017,8,15,23,30,25.5,3.7,1006,273,94.97,1502820000.0,0
2017,8,16,0,30,25.6,3.5,1007,283,93.82,1502823600.0,0
2017,8,16,1,30,26.2,3.7,1007,288,91.2,1502827200.0,76
2017,8,16,2,30,26.9,3.9,1008,289,87.29,1502830800.0,164
2017,8,16,3,30,27.5,3.8,1008,289,83.56,1502834400.0,498
2017,8,16,4,30,28.2,3.7,1008,288,80.25,1502838000.0,573
2017,8,16,5,30,28.8,3.7,1007,285,78.01,1502841600.0,656
2017,8,16,6,30,29.4,3.7,1006,281,75.95,1502845200.0,669
2017,8,16,7,30,29.8,3.8,1005,276,74.68,1502848800.0,553
2017,8,16,8,30,29.9,4.0,1004,270,74.75,1502852400.0,251
2017,8,16,9,30,29.8,4.1,1004,264,75.62,1502856000.0,391
2017,8,16,10,30,29.4,4.2,1003,256,77.77,1502859600.0,337
2017,8,16,11,30,28.8,4.1,1003,244,81.15,1502863200.0,210
2017,8,16,12,30,28.1,4.0,1004,231,86.04,1502866800.0,146
2017,8,16,13,30,27.5,4.1,1004,224,90.16,1502870400.0,1
2017,8,16,14,30,27.2,4.3,1005,224,91.84,1502874000.0,0
2017,8,16,15,30,27.1,4.4,1005,227,92.57,1502877600.0,0
2017,8,16,16,30,26.9,4.5,1005,233,93.83,1502881200.0,0
2017,8,16,17,30,26.8,4.6,1005,240,94.1,1502884800.0,0
2017,8,16,18,30,26.5,4.6,1004,248,95.0,1502888400.0,0
2017,8,16,19,30,26.3,4.5,1004,256,95.19,1502892000.0,0
2017,8,16,20,30,26.1,4.4,1003,263,95.31,1502895600.0,0
2017,8,16,21,30,25.9,4.1,1003,269,95.54,1502899200.0,0
2017,8,16,22,30,25.6,3.8,1003,274,96.3,1502902800.0,0
2017,8,16,23,30,25.5,3.6,1003,277,96.09,1502906400.0,0
2017,8,17,0,30,25.7,3.5,1004,284,94.38,1502910000.0,0
2017,8,17,1,30,26.3,3.9,1005,288,92.07,1502913600.0,79
2017,8,17,2,30,27.1,4.2,1005,289,87.52,1502917200.0,178
2017,8,17,3,30,27.9,4.2,1005,287,82.66,1502920800.0,296
2017,8,17,4,30,28.6,4.1,1005,283,79.14,1502924400.0,516
2017,8,17,5,30,29.4,4.0,1005,278,75.83,1502928000.0,655
2017,8,17,6,30,30.0,4.1,1004,273,73.63,1502931600.0,644
2017,8,17,7,30,30.3,4.1,1003,270,72.53,1502935200.0,802
2017,8,17,8,30,30.3,4.0,1002,267,72.46,1502938800.0,743
2017,8,17,9,30,30.1,3.9,1002,262,73.33,1502942400.0,631
2017,8,17,10,30,29.7,3.9,1001,254,75.1,1502946000.0,494
2017,8,17,11,30,29.0,3.9,1001,242,78.59,1502949600.0,286
2017,8,17,12,30,28.1,3.9,1002,228,84.55,1502953200.0,150
2017,8,17,13,30,27.3,4.1,1002,219,89.86,1502956800.0,2
2017,8,17,14,30,27.0,4.3,1003,218,91.65,1502960400.0,0
2017,8,17,15,30,26.9,4.5,1003,220,92.54,1502964000.0,0
